거래ID,거래처코드,거래처명,신용점수,국가리스크등급,거래금액_USD,결제조건일수,과거연체횟수,누적거래횟수,업력_년,담보여부,수출보험여부,연체여부
TX005564,P006,Harbor Agro,685,3,148900.0,60,1,28,4.4,0,1,0
TX005565,P026,Summit Materials,733,3,120000.0,60,1,31,9.0,0,0,0
TX005566,P007,Cairo Grid Co,530,4,121500.0,30,3,19,1.9,1,1,1
TX005567,P107,Prime Metals,791,2,130100.0,60,0,47,24.0,0,1,0
TX005568,P095,Meridian Trading,792,2,294900.0,90,1,44,19.9,0,1,0
TX005569,P020,Corona Materials,678,3,83800.0,0,1,40,15.2,0,1,0
TX005570,P040,Union Power,733,3,84100.0,30,1,15,3.3,0,0,0
TX005571,P092,Falcon Metals,682,2,53000.0,60,2,47,16.1,0,1,1
TX005572,P003,Delta Materials,844,1,474900.0,90,1,41,19.6,0,1,0
TX005573,P118,Pacific Chemicals,757,1,394400.0,30,1,44,26.6,0,0,0
TX005574,P107,Prime Metals,793,2,183800.0,30,1,47,23.1,0,0,0
TX005575,P110,Meridian Energy,790,1,227000.0,60,0,50,24.1,0,0,0
TX005576,P047,Pacific Metals,648,3,99200.0,30,1,11,6.3,1,0,0
TX005577,P064,Zenith Chemicals,656,4,42000.0,30,1,44,7.5,0,1,0
TX005578,P066,Orient Energy,620,3,70400.0,90,1,54,5.3,1,0,0
TX005579,P064,Zenith Chemicals,667,4,43100.0,60,1,44,8.0,0,1,0
TX005580,P116,Aurora Materials,644,3,50700.0,0,2,55,10.6,1,0,0
TX005581,P026,Summit Materials,728,3,162900.0,60,0,31,9.7,0,1,0
TX005582,P031,Vega Power,754,2,524300.0,0,0,38,17.4,0,1,0
TX005583,P084,Meridian Metals,764,1,344900.0,90,0,45,23.7,0,0,0
TX005584,P078,Pacific Materials,813,1,315400.0,60,0,37,23.4,1,0,0
TX005585,P095,Meridian Trading,808,2,296000.0,0,2,44,20.9,0,1,0
TX005586,P110,Meridian Energy,788,1,388900.0,60,0,50,24.2,0,1,0
TX005587,P013,Orient Logistics,740,2,265700.0,30,0,37,18.6,0,0,0
TX005588,P002,Corona Agro,701,3,130400.0,0,2,25,4.4,0,1,0
TX005589,P020,Corona Materials,673,3,48900.0,30,0,40,15.8,1,1,0
TX005590,P117,Falcon Energy,698,2,53100.0,30,2,50,7.0,0,0,0
TX005591,P064,Zenith Chemicals,639,4,31900.0,90,1,44,7.8,0,0,1
TX005592,P059,Falcon Materials,687,2,266800.0,30,2,21,9.6,0,0,0
TX005593,P063,Prime Agro,458,4,129200.0,60,2,13,0.9,0,0,1
TX005594,P011,Corona Industries,679,3,225700.0,30,0,20,10.5,1,0,0
TX005595,P062,Aurora Industries,677,3,115800.0,60,2,33,10.3,1,0,1
TX005596,P117,Falcon Energy,692,2,70200.0,30,1,50,7.1,0,0,1
TX005597,P064,Zenith Chemicals,640,4,32800.0,60,1,44,9.1,0,0,1
TX005598,P063,Prime Agro,475,4,126400.0,60,2,13,1.0,0,0,1
TX005599,P041,Falcon Industries,633,3,34900.0,90,2,63,6.9,0,0,0
TX005600,P014,Orient Global,817,1,429000.0,30,0,44,18.2,0,1,0
TX005601,P011,Corona Industries,690,3,203000.0,30,0,20,11.2,0,0,0
TX005602,P030,Golden Energy,496,5,90000.0,90,4,5,7.2,1,1,1
TX005603,P117,Falcon Energy,673,2,137200.0,90,1,50,8.0,0,1,0
TX005604,P024,Zenith Energy,696,3,113300.0,90,0,16,8.8,0,1,0
TX005605,P117,Falcon Energy,695,2,59700.0,0,1,50,8.1,0,0,0
TX005606,P005,Zenith Trading,623,3,41600.0,90,2,56,17.6,0,1,0
TX005607,P031,Vega Power,744,2,353300.0,30,0,38,17.2,1,0,0
TX005608,P113,Meridian Agro,600,3,69900.0,90,1,52,9.1,1,1,1
TX005609,P089,Golden Power,821,1,362300.0,0,0,45,25.1,0,1,0
TX005610,P014,Orient Global,817,1,454000.0,60,0,44,19.1,0,1,0
TX005611,P110,Meridian Energy,803,1,267900.0,30,0,50,23.1,0,1,0
TX005612,P102,Falcon Power,747,1,225900.0,30,0,49,22.5,0,1,0
TX005613,P068,Cobalt Trading,705,4,281000.0,30,1,21,1.4,0,1,0
TX005614,P027,Summit Power,707,3,86100.0,0,0,21,3.2,1,1,0
TX005615,P117,Falcon Energy,688,2,77200.0,90,1,50,7.8,1,1,0
TX005616,P041,Falcon Industries,624,3,62200.0,0,1,63,8.5,0,1,0
TX005617,P017,Lagos Agro Ltd,500,4,195400.0,60,5,7,2.9,0,0,1
TX005618,P021,Harbor Power,690,3,103300.0,90,1,15,12.8,0,0,0
TX005619,P098,Marina Agro,640,3,41400.0,30,1,57,17.0,0,0,0
TX005620,P096,Prime Materials,764,2,390900.0,60,0,50,23.1,0,0,0
TX005621,P118,Pacific Chemicals,791,1,213500.0,0,1,44,26.5,0,1,0
TX005622,P033,Delta Industries,672,2,190600.0,0,0,24,6.7,0,0,0
TX005623,P013,Orient Logistics,760,2,162200.0,60,0,37,18.0,0,1,0
TX005624,P022,Sierra Metals,847,2,258900.0,60,1,46,21.6,0,0,0
TX005625,P097,Marina Chemicals,808,2,516400.0,30,3,35,18.9,1,0,0
TX005626,P085,Pacific Agro,675,3,40200.0,90,1,55,15.9,0,1,0
TX005627,P069,Sierra Global,654,2,180400.0,30,1,31,4.4,0,0,0
TX005628,P117,Falcon Energy,674,2,67500.0,90,2,50,6.6,1,0,0
TX005629,P023,Sierra Trading,458,4,109900.0,30,2,19,3.4,0,0,1
TX005630,P026,Summit Materials,704,3,103500.0,30,0,31,8.6,0,1,0
TX005631,P041,Falcon Industries,628,3,30800.0,60,1,63,6.5,0,1,0
TX005632,P095,Meridian Trading,811,2,444100.0,30,0,44,20.8,0,0,0
TX005633,P067,Vega Materials,782,2,581900.0,90,1,51,21.0,0,0,0
TX005634,P108,Orient Power,691,3,46000.0,30,1,41,10.8,0,0,0
TX005635,P041,Falcon Industries,612,3,50700.0,0,1,63,6.3,0,0,0
TX005636,P088,Falcon Trading,618,3,25800.0,60,1,43,12.6,0,1,1
TX005637,P005,Zenith Trading,608,3,39500.0,0,2,56,19.1,0,0,0
TX005638,P118,Pacific Chemicals,782,1,358500.0,30,0,44,26.4,0,0,0
TX005639,P056,Union Agro,715,2,119100.0,30,1,22,7.0,0,0,1
TX005640,P091,Nordic Trading,835,2,394200.0,90,0,45,19.6,0,1,0
TX005641,P076,Nordic Materials,631,3,45900.0,60,0,58,12.5,0,0,0
TX005642,P056,Union Agro,721,2,166200.0,90,0,22,8.0,0,0,0
TX005643,P105,Prime Logistics,497,4,65400.0,0,4,12,1.9,1,0,1
TX005644,P098,Marina Agro,678,3,43500.0,90,1,57,17.3,1,1,0
TX005645,P048,Orient Metals,614,2,45400.0,30,2,45,11.6,0,0,0
TX005646,P117,Falcon Energy,683,2,49600.0,60,1,50,6.6,0,0,1
TX005647,P004,Al-Rashid Trading,470,5,81500.0,30,2,6,6.8,0,0,1
TX005648,P095,Meridian Trading,820,2,536400.0,0,0,44,20.5,1,0,0
TX005649,P066,Orient Energy,593,3,51600.0,30,1,54,4.8,0,0,0
TX005650,P116,Aurora Materials,669,3,66900.0,90,4,55,9.7,0,1,1
TX005651,P072,Meridian Logistics,659,3,49200.0,30,1,51,8.2,1,0,0
TX005652,P111,Prime Global,743,2,114500.0,30,0,21,3.3,0,1,0
TX005653,P005,Zenith Trading,618,3,36100.0,60,2,56,17.9,0,0,0
TX005654,P108,Orient Power,688,3,47900.0,60,0,41,12.2,1,0,0
TX005655,P117,Falcon Energy,684,2,48800.0,90,1,50,7.8,0,0,1
TX005656,P015,Crest Materials,780,1,323700.0,30,1,34,24.8,0,1,0
TX005657,P099,Aurora Global,675,1,68500.0,60,1,26,10.6,1,0,0
TX005658,P112,Orient Materials,811,1,406800.0,90,0,45,23.3,1,1,0
TX005659,P037,Nordic Global,664,3,52400.0,30,2,45,14.5,0,0,1
TX005660,P006,Harbor Agro,716,3,124500.0,0,0,28,4.9,0,0,0
TX005661,P118,Pacific Chemicals,768,1,305700.0,90,0,44,27.3,0,0,0
TX005662,P051,Union Energy,681,3,53600.0,30,0,51,10.2,0,1,0
TX005663,P041,Falcon Industries,619,3,79700.0,30,1,63,6.7,1,1,1
TX005664,P076,Nordic Materials,641,3,56700.0,0,1,58,12.4,0,0,0
TX005665,P028,Pacific Global,639,2,53900.0,30,1,51,14.0,0,1,0
TX005666,P081,Vega Industries,506,4,83200.0,60,2,6,5.7,1,1,1
TX005667,P035,Sierra Materials,669,3,45500.0,0,1,66,10.5,1,0,1
TX005668,P001,Delta Power,717,2,132900.0,90,0,19,4.0,0,0,0
TX005669,P092,Falcon Metals,680,2,49100.0,30,2,47,16.4,0,0,0
TX005670,P089,Golden Power,786,1,161700.0,30,1,45,24.7,1,0,0
TX005671,P069,Sierra Global,688,2,110500.0,30,1,31,4.0,0,0,0
TX005672,P114,Corona Logistics,745,1,431300.0,90,1,52,19.6,0,1,0
TX005673,P098,Marina Agro,671,3,41800.0,30,1,57,17.7,1,1,0
TX005674,P116,Aurora Materials,649,3,26400.0,90,2,55,9.7,0,1,0
TX005675,P075,Marina Industries,599,3,26600.0,90,2,49,12.5,0,0,0
TX005676,P116,Aurora Materials,676,3,39700.0,30,2,55,9.4,0,0,1
TX005677,P010,Delta Chemicals,666,3,88800.0,30,0,51,10.5,0,1,0
TX005678,P018,Marina Global,642,3,49500.0,90,2,58,16.2,0,1,0
TX005679,P053,Summit Global,740,3,136900.0,30,0,14,10.1,0,1,0
TX005680,P099,Aurora Global,704,1,98900.0,60,1,26,11.3,0,0,0
TX005681,P061,Harbor Metals,655,2,38300.0,60,1,58,14.2,0,1,0
TX005682,P094,Union Chemicals,772,1,492100.0,30,1,48,16.5,1,1,0
TX005683,P014,Orient Global,791,1,362600.0,60,0,44,19.3,1,1,0
TX005684,P005,Zenith Trading,602,3,34100.0,60,1,56,18.0,0,1,0
TX005685,P023,Sierra Trading,470,4,171000.0,30,2,19,4.0,1,1,0
TX005686,P020,Corona Materials,662,3,82100.0,30,0,40,14.6,0,1,0
TX005687,P096,Prime Materials,783,2,578600.0,90,1,50,23.9,0,1,0
TX005688,P093,Union Global,807,2,387200.0,0,2,52,21.3,0,1,0
TX005689,P089,Golden Power,807,1,339500.0,0,1,45,24.3,1,0,0
TX005690,P095,Meridian Trading,822,2,250700.0,0,0,44,21.6,1,1,0
TX005691,P071,Golden Metals,776,1,320500.0,90,1,47,27.0,0,0,0
TX005692,P094,Union Chemicals,802,1,714100.0,60,0,48,17.7,0,1,0
TX005693,P075,Marina Industries,607,3,47300.0,60,1,49,11.9,1,0,0
TX005694,P071,Golden Metals,819,1,184800.0,30,0,47,27.6,0,0,0
TX005695,P016,Aurora Energy,800,1,222300.0,60,0,45,27.0,1,1,0
TX005696,P104,Summit Energy,829,2,802200.0,30,2,41,22.6,0,0,0
TX005697,P014,Orient Global,806,1,366700.0,90,0,44,18.0,0,0,0
TX005698,P088,Falcon Trading,616,3,45200.0,30,1,43,12.8,0,1,0
TX005699,P114,Corona Logistics,752,1,353500.0,0,0,52,19.1,1,0,0
TX005700,P069,Sierra Global,654,2,119400.0,90,1,31,4.1,0,0,0
TX005701,P007,Cairo Grid Co,510,4,92700.0,30,3,19,2.2,1,1,1
TX005702,P077,Corona Energy,816,2,628800.0,30,0,37,18.3,0,0,0
TX005703,P013,Orient Logistics,764,2,267400.0,30,0,37,19.0,0,1,0
TX005704,P028,Pacific Global,637,2,37700.0,90,3,51,15.1,0,0,0
TX005705,P035,Sierra Materials,657,3,39900.0,30,1,66,10.3,0,1,0
TX005706,P020,Corona Materials,683,3,79600.0,90,0,40,15.9,0,1,0
TX005707,P092,Falcon Metals,663,2,43400.0,30,1,47,15.8,0,1,0
TX005708,P070,Crest Metals,820,1,506100.0,90,0,45,23.0,0,0,0
TX005709,P035,Sierra Materials,676,3,47600.0,0,1,66,8.9,1,1,1
TX005710,P108,Orient Power,695,3,40700.0,30,0,41,12.4,1,1,0
TX005711,P107,Prime Metals,777,2,219100.0,60,1,47,23.6,1,1,0
TX005712,P092,Falcon Metals,692,2,46400.0,30,1,47,16.5,1,1,0
TX005713,P104,Summit Energy,837,2,462100.0,90,2,41,22.1,0,1,0
TX005714,P054,Golden Global,639,3,69500.0,30,2,58,16.7,0,1,0
TX005715,P071,Golden Metals,766,1,416200.0,90,0,47,26.9,0,0,0
TX005716,P046,Vega Agro,638,4,29100.0,60,0,56,9.9,0,0,1
TX005717,P085,Pacific Agro,686,3,30600.0,60,2,55,16.5,0,0,0
TX005718,P098,Marina Agro,652,3,37000.0,0,1,57,16.4,1,1,0
TX005719,P093,Union Global,826,2,284900.0,60,2,52,20.2,0,0,0
TX005720,P067,Vega Materials,789,2,602400.0,30,2,51,22.5,0,0,0
TX005721,P095,Meridian Trading,815,2,284500.0,0,0,44,20.5,1,0,0
TX005722,P071,Golden Metals,801,1,225100.0,30,1,47,26.7,1,0,0
TX005723,P114,Corona Logistics,759,1,258100.0,0,0,52,20.2,1,0,0
TX005724,P001,Delta Power,718,2,77600.0,60,0,19,2.3,0,1,0
TX005725,P058,Zenith Logistics,734,3,295400.0,60,0,19,7.7,1,1,0
TX005726,P112,Orient Materials,794,1,247400.0,60,0,45,24.3,0,0,0
TX005727,P085,Pacific Agro,704,3,66700.0,30,1,55,15.1,1,0,1
TX005728,P108,Orient Power,677,3,52200.0,60,0,41,11.7,0,1,1
TX005729,P102,Falcon Power,793,1,319900.0,30,0,49,22.9,0,0,0
TX005730,P071,Golden Metals,809,1,429700.0,60,1,47,26.1,0,0,0
TX005731,P088,Falcon Trading,605,3,33400.0,0,2,43,13.1,0,0,0
TX005732,P110,Meridian Energy,807,1,330200.0,30,2,50,23.5,0,1,0
TX005733,P067,Vega Materials,786,2,482400.0,30,0,51,22.5,0,0,0
TX005734,P093,Union Global,836,2,404500.0,30,2,52,19.8,0,0,0
TX005735,P033,Delta Industries,690,2,191200.0,90,1,24,6.3,1,1,1
TX005736,P034,Union Trading,761,2,272800.0,30,0,54,18.1,0,1,0
TX005737,P094,Union Chemicals,761,1,1036700.0,60,0,48,16.3,0,0,0
TX005738,P112,Orient Materials,790,1,507600.0,30,0,45,24.3,1,0,0
TX005739,P071,Golden Metals,799,1,175600.0,90,0,47,27.6,0,0,0
TX005740,P085,Pacific Agro,705,3,40700.0,30,1,55,14.6,0,1,0
TX005741,P110,Meridian Energy,810,1,220200.0,60,0,50,22.7,0,1,0
TX005742,P089,Golden Power,828,1,303000.0,30,0,45,24.1,0,1,0
TX005743,P042,Corona Power,709,3,81200.0,60,0,25,11.9,0,1,0
TX005744,P031,Vega Power,784,2,503000.0,30,0,38,16.0,0,0,0
TX005745,P092,Falcon Metals,694,2,63800.0,0,2,47,16.3,0,0,0
TX005746,P015,Crest Materials,787,1,557200.0,0,0,34,24.3,0,0,0
TX005747,P012,Prime Power,625,2,35800.0,30,0,60,4.4,1,1,0
TX005748,P018,Marina Global,624,3,40600.0,60,1,58,16.4,0,0,0
TX005749,P067,Vega Materials,780,2,556300.0,60,0,51,21.7,0,0,0
TX005750,P088,Falcon Trading,626,3,36000.0,60,2,43,11.9,0,0,1
TX005751,P079,Golden Agro,672,2,36300.0,0,0,54,13.1,0,1,0
TX005752,P020,Corona Materials,685,3,72700.0,0,0,40,16.0,1,0,0
TX005753,P027,Summit Power,722,3,198100.0,0,2,21,2.9,0,0,0
TX005754,P100,Nordic Agro,675,3,180500.0,90,1,14,11.6,0,1,0
TX005755,P055,Delta Energy,689,3,21200.0,30,3,53,10.8,0,1,0
TX005756,P067,Vega Materials,801,2,412800.0,60,0,51,21.7,1,1,0
TX005757,P054,Golden Global,656,3,34100.0,30,2,58,15.8,1,0,0
TX005758,P089,Golden Power,811,1,471200.0,30,0,45,24.5,1,1,0
TX005759,P090,Falcon Agro,821,2,578800.0,0,1,36,20.6,0,0,0
TX005760,P062,Aurora Industries,696,3,95700.0,0,2,33,8.9,0,1,0
TX005761,P090,Falcon Agro,830,2,349000.0,90,1,36,20.1,0,0,0
TX005762,P102,Falcon Power,775,1,322400.0,90,0,49,22.2,0,0,0
TX005763,P043,Atlas Chemicals,785,2,426600.0,0,1,46,21.2,1,0,0
TX005764,P111,Prime Global,726,2,217200.0,90,0,21,4.4,1,0,0
TX005765,P119,Meridian Chemicals,636,1,198700.0,90,1,25,10.7,0,0,0
TX005766,P109,Delta Trading,821,1,212800.0,0,2,40,23.8,0,1,0
TX005767,P071,Golden Metals,777,1,208000.0,60,0,47,27.6,1,1,0
TX005768,P120,Orient Chemicals,632,2,97000.0,30,0,50,13.1,0,1,0
TX005769,P010,Delta Chemicals,649,3,85600.0,60,0,51,10.4,1,1,1
TX005770,P053,Summit Global,747,3,73200.0,30,0,14,9.7,0,1,0
TX005771,P041,Falcon Industries,646,3,50400.0,30,1,63,6.6,0,1,0
TX005772,P056,Union Agro,719,2,240700.0,30,0,22,7.7,1,0,0
TX005773,P107,Prime Metals,798,2,196300.0,30,0,47,23.1,0,1,0
TX005774,P012,Prime Power,630,2,73500.0,0,0,60,4.8,0,1,0
TX005775,P084,Meridian Metals,753,1,308600.0,30,0,45,22.9,0,1,0
TX005776,P099,Aurora Global,692,1,124200.0,60,2,26,12.4,1,0,0
TX005777,P084,Meridian Metals,763,1,438000.0,30,0,45,22.9,1,0,0
TX005778,P098,Marina Agro,666,3,29300.0,0,3,57,17.1,0,0,0
TX005779,P095,Meridian Trading,805,2,258100.0,60,0,44,21.1,0,1,0
TX005780,P059,Falcon Materials,675,2,191900.0,0,2,21,7.7,0,1,0
TX005781,P031,Vega Power,768,2,396400.0,90,0,38,17.0,0,0,0
TX005782,P064,Zenith Chemicals,649,4,34600.0,60,1,44,7.8,0,1,0
TX005783,P010,Delta Chemicals,665,3,84700.0,0,0,51,10.7,0,0,0
TX005784,P037,Nordic Global,660,3,56900.0,0,1,45,14.0,0,0,0
TX005785,P067,Vega Materials,794,2,632700.0,60,0,51,22.0,0,1,0
TX005786,P008,Vega Logistics,730,2,190400.0,30,1,19,9.6,0,1,0
TX005787,P096,Prime Materials,791,2,759100.0,90,2,50,23.5,1,1,0
TX005788,P090,Falcon Agro,831,2,580200.0,60,0,36,20.7,1,1,0
TX005789,P068,Cobalt Trading,711,4,190900.0,60,0,21,0.5,0,0,0
TX005790,P012,Prime Power,626,2,50000.0,60,1,60,4.9,0,0,1
TX005791,P111,Prime Global,737,2,185800.0,60,0,21,3.8,0,0,0
TX005792,P070,Crest Metals,826,1,721800.0,30,0,45,22.5,1,0,0
TX005793,P059,Falcon Materials,690,2,158600.0,30,2,21,9.0,0,1,0
TX005794,P088,Falcon Trading,620,3,41300.0,90,1,43,13.3,0,1,0
TX005795,P096,Prime Materials,813,2,714200.0,30,1,50,24.1,1,0,0
TX005796,P028,Pacific Global,640,2,30600.0,30,1,51,15.0,0,0,0
TX005797,P028,Pacific Global,614,2,61300.0,90,2,51,14.7,0,0,1
TX005798,P064,Zenith Chemicals,656,4,46700.0,0,1,44,8.4,0,0,0
TX005799,P027,Summit Power,713,3,72000.0,60,0,21,3.9,1,0,0
TX005800,P044,Summit Agro,718,2,203800.0,60,0,23,8.6,0,0,0
TX005801,P015,Crest Materials,767,1,350400.0,90,0,34,23.5,0,1,0
TX005802,P102,Falcon Power,760,1,351300.0,90,0,49,23.1,1,0,0
TX005803,P076,Nordic Materials,641,3,73100.0,30,0,58,10.6,0,1,0
TX005804,P040,Union Power,729,3,93800.0,90,1,15,3.7,0,0,0
TX005805,P065,Crest Global,680,2,109300.0,60,0,15,13.6,1,0,0
TX005806,P066,Orient Energy,598,3,42800.0,0,1,54,5.6,0,1,0
TX005807,P035,Sierra Materials,659,3,64400.0,30,1,66,9.2,0,0,1
TX005808,P018,Marina Global,647,3,60900.0,60,1,58,16.2,0,1,0
TX005809,P045,Meridian Materials,694,4,71300.0,30,1,51,10.7,1,1,0
TX005810,P115,Vega Trading,688,2,190300.0,30,0,20,7.3,0,1,0
TX005811,P079,Golden Agro,661,2,37600.0,90,0,54,13.5,0,0,0
TX005812,P006,Harbor Agro,711,3,202800.0,60,0,28,4.7,0,1,1
TX005813,P014,Orient Global,806,1,549200.0,30,0,44,19.2,0,0,1
TX005814,P054,Golden Global,642,3,44400.0,60,1,58,15.9,0,0,0
TX005815,P088,Falcon Trading,625,3,49000.0,30,3,43,13.0,0,0,0
TX005816,P036,Prime Trading,727,1,214400.0,0,0,40,23.9,1,0,0
TX005817,P018,Marina Global,639,3,51100.0,30,1,58,15.5,0,1,0
TX005818,P110,Meridian Energy,802,1,486500.0,90,0,50,23.8,0,0,0
TX005819,P014,Orient Global,817,1,310800.0,0,0,44,18.8,0,1,0
TX005820,P045,Meridian Materials,670,4,60300.0,60,1,51,11.0,0,0,0
TX005821,P091,Nordic Trading,851,2,421500.0,60,0,45,20.4,0,1,0
TX005822,P009,Falcon Global,646,3,30100.0,90,1,51,8.8,1,0,0
TX005823,P031,Vega Power,769,2,349900.0,30,0,38,16.1,0,1,0
TX005824,P058,Zenith Logistics,725,3,226000.0,90,0,19,7.5,1,1,0
TX005825,P096,Prime Materials,800,2,673600.0,90,0,50,23.1,0,0,0
TX005826,P117,Falcon Energy,679,2,56900.0,60,1,50,8.9,0,0,1
TX005827,P098,Marina Agro,645,3,31400.0,0,1,57,16.4,0,1,0
TX005828,P070,Crest Metals,824,1,370400.0,30,1,45,23.5,1,0,0
TX005829,P020,Corona Materials,673,3,115000.0,0,0,40,15.1,0,1,1
TX005830,P091,Nordic Trading,861,2,274300.0,30,0,45,19.6,0,1,0
TX005831,P062,Aurora Industries,662,3,76100.0,60,1,33,8.0,1,1,0
TX005832,P085,Pacific Agro,676,3,37800.0,60,1,55,14.8,0,0,0
TX005833,P110,Meridian Energy,777,1,356500.0,30,1,50,23.3,0,1,0
TX005834,P059,Falcon Materials,724,2,202700.0,30,2,21,8.7,0,1,0
TX005835,P051,Union Energy,676,3,77100.0,90,0,51,11.6,1,1,0
TX005836,P010,Delta Chemicals,661,3,53600.0,60,0,51,11.2,0,1,0
TX005837,P038,Marina Logistics,529,5,78200.0,0,2,14,3.3,1,1,0
TX005838,P119,Meridian Chemicals,639,1,123600.0,0,1,25,12.0,0,1,1
TX005839,P009,Falcon Global,638,3,49100.0,0,1,51,9.4,1,0,0
TX005840,P104,Summit Energy,853,2,882200.0,60,1,41,21.5,0,1,0
TX005841,P077,Corona Energy,812,2,337000.0,30,0,37,18.4,0,0,0
TX005842,P097,Marina Chemicals,808,2,318200.0,30,1,35,18.7,0,1,0
TX005843,P045,Meridian Materials,681,4,96900.0,30,1,51,10.1,0,0,0
TX005844,P054,Golden Global,644,3,58600.0,0,1,58,15.6,0,0,0
TX005845,P036,Prime Trading,741,1,210700.0,60,0,40,23.1,0,0,0
TX005846,P041,Falcon Industries,657,3,57400.0,90,1,63,7.1,0,0,0
TX005847,P095,Meridian Trading,816,2,170700.0,0,0,44,21.1,0,1,0
TX005848,P079,Golden Agro,658,2,41800.0,60,0,54,13.3,0,1,0
TX005849,P051,Union Energy,667,3,45200.0,90,0,51,10.8,1,1,0
TX005850,P039,Nordic Chemicals,470,4,79800.0,60,4,12,6.9,0,0,1
TX005851,P054,Golden Global,652,3,41800.0,90,1,58,16.7,0,1,0
TX005852,P018,Marina Global,648,3,46800.0,60,1,58,15.3,0,0,0
TX005853,P065,Crest Global,687,2,107600.0,0,0,15,13.5,0,1,0
TX005854,P049,Orient Trading,494,4,65700.0,90,3,9,6.1,1,0,1
TX005855,P092,Falcon Metals,686,2,67100.0,0,1,47,15.6,0,1,0
TX005856,P077,Corona Energy,778,2,545100.0,60,0,37,18.7,0,1,0
TX005857,P093,Union Global,816,2,994700.0,30,1,52,21.8,0,1,0
TX005858,P107,Prime Metals,801,2,310500.0,30,0,47,23.1,1,0,0
TX005859,P090,Falcon Agro,815,2,423300.0,60,0,36,20.7,0,0,0
TX005860,P012,Prime Power,638,2,26900.0,60,0,60,4.3,0,0,0
TX005861,P027,Summit Power,729,3,139200.0,60,0,21,3.4,0,1,0
TX005862,P118,Pacific Chemicals,786,1,568300.0,30,1,44,25.8,0,1,0
TX005863,P016,Aurora Energy,806,1,340900.0,30,0,45,27.2,0,0,0
TX005864,P041,Falcon Industries,630,3,60800.0,90,1,63,7.7,0,1,0
TX005865,P001,Delta Power,708,2,193500.0,60,0,19,2.0,0,1,0
TX005866,P035,Sierra Materials,650,3,41200.0,60,1,66,9.5,0,0,0
TX005867,P082,Union Materials,670,3,106400.0,60,1,14,12.0,1,1,0
TX005868,P102,Falcon Power,765,1,564600.0,30,1,49,23.0,0,0,0
TX005869,P031,Vega Power,755,2,597200.0,0,1,38,17.3,0,1,0
TX005870,P005,Zenith Trading,595,3,45100.0,30,1,56,18.3,1,0,0
TX005871,P020,Corona Materials,693,3,76000.0,30,0,40,14.6,0,1,0
TX005872,P071,Golden Metals,788,1,288500.0,60,0,47,26.9,0,1,0
TX005873,P108,Orient Power,673,3,34000.0,30,1,41,11.1,0,1,0
TX005874,P061,Harbor Metals,653,2,36700.0,90,1,58,15.9,1,1,0
TX005875,P109,Delta Trading,824,1,247900.0,60,1,40,22.9,0,1,0
TX005876,P120,Orient Chemicals,640,2,51200.0,0,0,50,13.5,1,0,0
TX005877,P085,Pacific Agro,680,3,46600.0,0,1,55,15.9,0,1,0
TX005878,P097,Marina Chemicals,797,2,252100.0,0,1,35,19.6,0,1,0
TX005879,P003,Delta Materials,847,1,412700.0,0,2,41,20.1,0,1,0
TX005880,P014,Orient Global,819,1,337500.0,30,0,44,18.7,0,0,0
TX005881,P043,Atlas Chemicals,796,2,475800.0,90,1,46,21.2,0,1,0
TX005882,P037,Nordic Global,680,3,42900.0,60,1,45,13.9,0,0,0
TX005883,P018,Marina Global,638,3,49300.0,60,1,58,15.8,0,0,0
TX005884,P091,Nordic Trading,842,2,221800.0,60,0,45,20.4,0,0,0
TX005885,P034,Union Trading,778,2,327000.0,90,0,54,18.1,1,1,0
TX005886,P048,Orient Metals,619,2,35900.0,30,1,45,12.7,1,1,0
TX005887,P107,Prime Metals,793,2,200500.0,0,0,47,22.9,1,1,0
TX005888,P046,Vega Agro,618,4,30300.0,30,0,56,9.7,0,0,0
TX005889,P079,Golden Agro,666,2,32500.0,60,1,54,13.1,0,1,0
TX005890,P051,Union Energy,664,3,45100.0,0,0,51,11.1,0,1,0
TX005891,P073,Vega Metals,724,2,115700.0,30,2,23,9.7,1,0,0
TX005892,P071,Golden Metals,804,1,262800.0,0,0,47,27.4,1,0,0
TX005893,P087,Corona Metals,690,2,170300.0,30,1,19,13.3,0,1,0
TX005894,P085,Pacific Agro,688,3,37200.0,90,1,55,15.2,0,1,0
TX005895,P116,Aurora Materials,635,3,29100.0,60,2,55,9.7,0,0,0
TX005896,P018,Marina Global,650,3,46400.0,0,1,58,15.7,0,0,1
TX005897,P010,Delta Chemicals,690,3,92100.0,60,0,51,11.6,0,0,0
TX005898,P076,Nordic Materials,621,3,75900.0,0,1,58,11.7,0,0,0
TX005899,P028,Pacific Global,629,2,33900.0,30,2,51,14.8,0,0,0
TX005900,P035,Sierra Materials,679,3,25900.0,90,1,66,9.2,1,1,0
TX005901,P028,Pacific Global,642,2,64200.0,30,3,51,14.7,0,0,0
TX005902,P104,Summit Energy,840,2,569700.0,90,2,41,22.7,0,0,0
TX005903,P054,Golden Global,651,3,45200.0,60,2,58,15.3,0,1,0
TX005904,P059,Falcon Materials,679,2,182900.0,0,2,21,9.0,1,1,0
TX005905,P034,Union Trading,772,2,277600.0,30,0,54,17.1,1,0,0
TX005906,P078,Pacific Materials,811,1,260900.0,30,0,37,22.7,0,0,0
TX005907,P104,Summit Energy,811,2,367800.0,30,1,41,21.7,0,1,0
